RESPOND,AGE,BUY18,CLIMATE,FICO,INCOME,MARRIED,OWNHOME,GENDER
0,54,0,10,645,66,1,1,F
0,39,0,10,644,17,0,0,M
0,33,0,10,683,39,0,0,M
0,41,0,10,692,47,1,0,M
0,48,0,10,688,35,0,1,M
1,35,0,10,683,34,0,1,F
0,32,0,10,684,31,0,0,F
0,36,1,10,671,38,0,1,F
0,62,0,10,677,68,1,0,M
1,55,0,10,682,61,1,0,M
0,39,0,10,639,53,0,0,F
0,41,0,10,710,19,1,0,M
0,32,0,10,652,28,0,0,M
0,53,1,10,696,37,1,0,M
0,44,1,10,669,38,1,0,M
0,20,0,10,670,70,0,0,F
0,35,0,10,702,32,0,0,F
0,59,0,10,706,31,1,0,M
0,42,0,10,684,69,0,0,M
0,59,0,10,716,32,1,0,F
0,34,0,10,676,63,0,0,M
0,31,0,10,675,37,0,1,F
0,37,1,10,715,44,0,0,M
0,23,0,10,678,59,1,0,M
0,44,1,10,680,61,1,0,M
0,69,0,10,686,20,1,1,F
0,18,0,10,720,58,1,0,F
0,36,0,10,689,43,0,0,M
0,46,1,10,741,40,0,1,F
0,54,0,10,699,56,1,0,M
1,65,1,10,701,40,1,0,F
0,41,1,10,674,66,1,0,M
1,19,0,10,729,43,1,1,F
0,49,0,10,694,48,0,0,M
0,64,1,10,675,24,1,0,F
1,42,1,10,711,33,0,1,M
1,54,1,10,662,58,1,0,M
1,56,0,10,688,54,1,1,F
0,44,0,10,702,56,1,0,F
0,42,0,10,694,38,0,0,F
0,43,0,10,653,20,1,0,F
0,50,0,10,684,57,1,1,M
1,50,0,10,679,34,1,1,F
0,50,0,10,675,52,1,0,F
1,47,0,10,727,64,1,1,M
0,41,1,10,699,38,0,0,F
0,39,3,10,704,58,1,0,M
0,42,0,10,688,40,1,0,F
0,47,0,10,710,58,1,1,M
0,47,0,10,693,42,0,1,M
0,46,0,10,678,65,1,0,F
0,33,0,10,670,23,0,0,F
0,43,0,10,711,42,1,0,M
0,57,1,10,711,50,1,1,M
0,58,0,10,735,17,1,1,F
0,48,1,10,718,35,1,0,M
0,62,0,10,701,32,1,0,M
1,48,1,10,667,68,1,0,M
0,38,0,10,703,41,0,1,F
0,36,1,10,679,40,0,1,M
0,33,1,10,660,59,0,0,M
0,46,0,10,732,35,0,1,M
0,52,0,10,714,38,1,1,M
0,48,0,10,718,40,1,1,M
0,30,0,10,705,41,0,1,M
0,57,0,10,696,25,0,0,F
0,46,0,10,658,51,0,0,M
0,50,0,10,676,18,1,0,F
0,30,1,10,646,67,0,0,M
0,44,0,10,683,37,1,1,M
0,43,0,10,681,57,1,0,M
0,58,1,10,679,56,1,0,M
0,26,0,10,680,73,0,0,F
1,51,0,10,672,40,1,1,F
0,39,0,10,732,42,0,0,M
0,68,2,10,703,73,1,1,F
0,47,1,10,740,35,1,1,M
0,44,0,10,692,21,1,0,M
0,18,2,10,702,49,1,1,F
0,25,1,10,626,60,0,0,M
0,,0,10,716,,,,
0,54,0,10,715,47,1,1,M
0,42,1,10,655,44,1,0,M
0,41,0,10,688,29,1,1,F
0,56,0,10,713,59,1,1,M
0,24,1,10,647,21,0,0,M
0,45,0,10,676,39,0,1,F
0,,0,10,683,,,,
1,48,0,10,659,19,1,0,F
0,42,0,10,676,66,0,0,M
0,51,0,10,686,61,1,0,M
0,65,0,10,738,48,0,1,M
1,34,1,10,671,59,0,0,F
0,41,0,10,682,39,1,0,F
0,39,0,10,743,70,0,1,F
0,49,0,10,637,64,1,0,F
0,51,0,10,655,52,1,1,M
0,39,2,10,693,18,1,0,F
0,64,0,10,751,19,0,0,M
0,41,0,10,705,33,0,1,F
0,44,0,10,710,40,1,1,M
0,63,1,10,744,43,1,1,M
0,45,0,10,682,37,1,0,F
0,40,0,10,687,45,1,0,M
1,40,1,10,663,39,0,0,M
0,36,0,10,686,22,0,0,M
0,33,0,10,655,29,0,0,F
1,51,0,10,665,59,1,0,M
0,51,0,10,727,55,1,0,M
0,45,0,10,697,40,1,1,M
0,51,0,10,663,51,0,1,M
0,65,0,10,713,45,0,0,F
0,43,0,10,701,60,1,0,M
0,30,0,10,686,74,1,1,M
0,41,0,10,697,49,1,1,F
0,48,0,10,646,34,1,1,F
0,42,1,10,702,50,1,0,M
0,56,0,10,605,36,1,0,M
0,32,0,10,733,65,1,0,F
0,22,1,10,615,58,1,1,M
0,45,0,10,694,22,0,0,M
0,24,1,10,678,27,0,0,F
1,40,0,10,698,29,0,0,F
0,37,0,10,718,48,0,0,M
0,19,0,10,653,69,0,1,M
0,50,0,10,674,52,1,0,F
0,51,1,10,731,48,1,0,F
0,58,0,10,702,42,1,1,M
0,57,0,10,622,41,1,1,F
0,40,0,10,673,24,1,0,M
0,60,2,10,689,46,1,1,F
0,46,0,10,677,45,1,0,M
0,43,1,10,655,42,0,0,F
0,42,1,10,715,35,1,0,M
0,53,0,10,668,54,1,0,M
0,46,1,10,656,46,1,0,F
0,42,0,10,687,26,1,0,M
0,50,1,10,683,61,1,0,M
0,43,1,10,711,66,1,0,M
0,38,0,10,736,58,0,0,F
1,48,2,10,680,55,1,1,F
0,48,0,10,622,23,0,0,M
0,57,0,10,637,50,0,1,M
0,43,0,10,697,63,1,0,F
0,44,0,10,703,72,1,1,F
0,44,1,10,724,53,1,1,F
0,58,1,10,732,17,1,1,F
0,36,1,10,702,41,0,1,M
0,71,0,10,666,36,1,0,F
0,56,0,10,654,39,0,0,M
0,58,0,10,680,60,1,0,M
0,41,0,10,632,39,1,0,M
0,40,0,10,727,53,1,0,M
0,44,1,10,704,57,1,0,F
0,52,0,10,657,61,0,0,M
0,50,0,10,666,46,1,0,M
0,50,0,10,720,35,0,0,M
1,31,1,10,675,24,0,0,F
0,42,1,10,712,38,1,0,M
0,59,0,10,673,66,1,0,M
0,28,1,10,630,52,0,0,M
0,42,0,10,684,58,1,0,M
0,32,1,10,716,51,0,1,F
0,56,0,10,676,25,1,0,M
0,31,0,10,674,38,0,1,M
0,71,0,10,675,62,1,0,F
0,45,1,10,751,47,1,0,M
0,51,0,10,675,48,1,0,M
0,38,0,10,712,45,0,0,M
0,70,1,10,746,45,1,1,M
0,44,0,10,661,19,0,0,F
0,30,0,10,699,47,0,0,F
0,37,2,10,659,40,0,1,F
0,68,1,10,680,18,1,0,F
0,18,0,10,700,65,0,0,M
0,37,0,10,681,39,0,0,M
0,34,0,10,619,42,0,1,M
0,41,1,10,683,19,1,0,M
0,42,0,10,742,29,1,0,M
0,27,0,10,701,45,0,0,M
0,44,0,10,727,28,1,1,M
0,39,1,10,705,23,0,0,M
0,45,0,10,720,38,1,0,M
0,60,0,10,688,55,0,0,M
0,46,0,10,658,39,1,1,M
0,41,0,10,706,29,1,0,F
0,52,0,10,724,31,0,1,F
0,18,2,10,685,23,1,0,F
0,26,0,10,733,50,0,1,F
0,37,0,10,743,58,0,0,M
0,44,0,10,714,60,1,0,M
0,65,1,10,681,38,1,0,M
0,50,0,10,743,45,0,0,M
1,40,1,10,647,48,1,0,F
0,35,0,10,673,58,0,1,M
0,54,0,10,670,60,1,0,M
0,43,0,10,722,36,1,1,M
0,50,0,10,719,32,0,1,M
0,33,0,10,685,66,1,1,F
1,52,0,10,668,28,1,1,M
1,55,1,10,660,76,1,0,F
0,49,0,10,,61,0,0,M
0,49,0,10,713,54,1,0,M
0,32,0,10,743,37,0,1,M
0,43,0,10,701,61,1,1,M
0,36,0,10,705,44,0,1,F
0,38,1,10,669,43,0,1,F
0,37,2,10,687,51,0,1,M
0,43,1,10,700,37,1,0,M
0,52,1,10,685,67,1,0,F
0,54,0,10,704,49,1,1,F
0,62,0,10,684,57,1,1,M
1,63,0,10,749,21,1,1,M
0,33,1,10,706,45,0,0,M
0,46,0,10,655,41,0,0,F
1,25,0,10,709,40,0,1,M
0,27,2,10,726,83,0,1,M
0,52,0,10,658,22,1,0,M
0,57,0,10,672,26,0,0,F
0,41,0,10,667,63,1,0,M
0,48,2,10,709,58,0,0,M
0,39,0,10,676,64,0,0,F
0,45,0,10,764,59,1,0,F
0,71,1,10,663,36,1,0,M
0,52,1,10,690,53,1,0,F
0,51,0,10,665,57,1,0,M
0,52,2,10,736,51,0,0,M
1,47,0,10,722,52,0,0,M
0,36,0,10,750,19,1,1,M
1,45,0,10,770,32,1,1,F
0,48,0,10,693,55,0,0,F
0,47,0,10,690,55,1,1,F
0,69,0,10,779,33,1,0,F
1,47,0,10,697,49,0,0,M
0,50,0,10,664,41,1,0,M
0,38,0,10,711,38,0,1,M
0,36,1,20,743,46,0,1,F
0,44,0,20,686,42,1,0,M
0,43,0,20,704,73,1,0,F
0,46,0,20,723,73,1,1,M
0,55,0,20,682,57,0,1,M
0,46,0,20,698,46,1,0,M
0,37,1,20,678,26,0,1,F
0,41,0,20,684,37,1,1,F
0,56,1,20,683,78,1,1,M
0,44,0,20,727,60,1,1,M
0,51,1,20,691,75,1,1,F
0,44,2,20,700,64,0,1,M
0,60,0,20,706,50,1,1,M
0,55,0,20,680,31,0,1,F
0,22,1,20,704,35,0,1,M
0,26,0,20,743,30,0,0,F
0,44,0,20,716,31,1,0,M
0,41,0,20,693,62,1,1,F
0,39,1,20,687,63,0,1,M
0,39,0,20,651,47,0,0,M
1,40,0,20,645,65,1,0,F
0,44,0,20,760,59,1,1,M
0,,0,20,706,,,,
1,56,0,20,658,59,0,0,F
0,34,0,20,738,30,0,0,M
0,41,0,20,683,54,0,1,F
0,47,0,20,707,39,1,0,F
0,47,0,20,706,61,1,1,M
0,45,0,20,705,20,1,0,M
0,50,1,20,713,38,1,0,F
0,55,0,20,717,63,1,1,F
0,37,0,20,752,64,1,1,F
0,41,0,20,734,62,1,0,M
0,36,0,20,660,36,0,1,M
0,49,0,20,686,27,1,0,M
0,60,0,20,679,52,1,1,M
0,44,1,20,687,65,1,0,M
0,41,0,20,664,28,1,1,F
0,41,0,20,709,41,1,1,F
0,51,2,20,689,65,1,1,F
0,44,1,20,686,41,1,0,F
0,55,0,20,685,60,1,1,M
1,26,0,20,691,56,0,0,M
0,48,0,20,651,21,1,0,F
0,51,0,20,683,58,1,1,M
0,46,0,20,697,32,1,0,M
0,33,0,20,643,34,0,1,M
0,52,1,20,689,50,1,1,M
0,43,1,20,721,30,1,0,F
0,48,0,20,679,30,1,0,F
0,53,2,20,705,51,1,0,M
0,34,1,20,716,21,0,0,M
0,58,0,20,704,59,0,1,F
0,46,1,20,690,32,0,0,F
0,42,1,20,668,64,0,1,M
1,25,0,20,701,50,1,0,F
1,42,2,20,698,48,1,0,M
0,,0,20,687,,,,
0,44,1,20,687,59,1,1,M
0,43,1,20,708,42,1,0,M
0,32,2,20,691,67,0,0,M
0,46,0,20,660,49,1,0,F
0,48,0,20,686,41,0,0,F
0,34,1,20,658,17,1,0,M
0,36,1,20,662,71,0,1,M
0,47,0,20,695,92,1,1,M
0,45,1,20,668,30,1,0,M
0,60,0,20,661,64,1,0,M
0,32,0,20,633,73,0,0,M
0,52,0,20,753,66,1,1,M
0,36,0,20,717,57,0,1,M
0,43,2,20,721,66,1,1,F
0,44,1,20,711,47,0,0,F
0,48,0,20,717,48,0,0,M
0,42,1,20,670,49,1,0,F
0,,0,20,670,,,,
0,48,0,20,717,28,0,1,F
0,54,1,20,722,31,1,0,F
0,34,0,20,703,27,0,0,M
0,47,0,20,674,54,1,0,M
0,61,0,20,694,51,0,0,M
0,46,0,20,764,69,1,1,M
0,56,1,20,722,54,0,0,F
0,18,0,20,688,33,0,0,M
0,34,1,20,706,61,1,1,F
0,52,1,20,705,68,0,0,M
0,50,1,20,700,47,1,0,M
0,44,1,20,756,29,1,0,M
0,43,1,20,631,38,1,0,F
0,42,1,20,688,59,1,1,M
0,50,0,20,680,26,1,0,F
0,38,0,20,725,47,0,0,M
0,44,0,20,657,30,0,0,F
0,49,0,20,698,39,1,0,F
0,53,1,20,732,61,0,1,M
0,65,0,20,731,51,0,1,M
0,32,0,20,634,62,1,1,M
0,73,0,20,699,57,0,0,M
1,51,0,20,741,52,1,0,F
0,55,0,20,741,30,1,0,F
0,50,0,20,693,58,1,1,M
0,39,0,20,694,61,1,0,F
0,,0,20,727,,,,
0,52,1,20,657,63,1,1,M
0,41,0,20,673,41,0,0,F
0,47,0,20,693,58,1,1,F
0,47,0,20,711,66,1,1,M
0,56,0,20,718,18,1,0,F
0,33,0,20,722,29,1,0,F
0,,1,20,718,,,,
0,57,0,20,733,42,0,0,M
1,36,0,20,627,70,0,0,M
0,42,0,20,,63,1,1,M
1,46,0,20,717,26,1,1,F
0,37,0,20,734,35,0,0,M
0,45,1,20,655,25,1,0,M
1,60,0,20,688,28,1,0,F
0,37,2,20,692,60,0,1,F
0,36,0,20,698,84,0,1,M
0,28,0,20,620,33,0,0,F
0,45,0,20,694,42,0,0,F
0,63,0,20,714,39,1,0,F
0,56,0,20,630,38,0,0,M
0,18,0,20,738,49,0,0,F
0,33,1,20,688,48,0,0,M
0,45,0,20,723,62,1,1,F
0,38,0,20,673,62,0,1,M
0,53,0,20,712,24,0,1,F
0,44,1,20,707,50,0,0,M
0,37,0,20,726,21,1,0,F
0,32,0,20,723,42,0,0,F
0,43,0,20,667,44,1,0,F
0,34,0,20,745,29,1,0,F
0,31,0,20,697,64,0,1,M
0,56,0,20,714,33,0,1,F
0,63,0,20,700,72,0,0,M
0,44,0,20,745,31,1,0,F
0,44,0,20,645,30,1,1,F
0,42,1,20,691,40,1,0,F
0,48,0,20,643,63,0,1,F
0,41,0,20,687,31,0,0,F
0,52,0,20,693,36,1,0,F
0,34,0,20,689,60,0,1,M
0,53,0,20,657,47,0,0,M
0,35,0,20,693,43,0,0,F
0,49,0,20,684,62,1,0,M
0,46,0,20,711,57,1,1,M
0,32,0,20,711,65,0,0,M
0,45,0,20,713,60,1,1,M
0,33,0,20,703,34,0,0,F
0,,1,20,672,,,,
0,35,0,20,679,22,0,0,F
0,46,0,20,682,67,1,1,M
0,34,1,20,688,51,0,0,M
0,52,0,20,673,67,1,1,F
0,48,0,20,738,48,1,0,M
1,19,1,20,660,73,0,0,F
0,38,0,20,737,48,0,0,M
0,69,1,20,659,33,1,1,F
1,28,1,20,711,73,0,0,M
0,64,2,20,589,38,1,1,M
0,43,0,20,692,55,1,0,F
0,50,0,20,722,39,1,0,F
0,25,0,20,671,59,1,0,M
0,44,2,20,741,44,1,0,M
0,45,1,20,699,61,1,1,F
0,51,0,20,717,21,1,1,M
0,43,0,20,685,30,1,0,F
0,50,0,20,688,29,1,0,F
0,34,0,20,680,61,0,1,F
1,53,0,20,668,24,1,1,F
1,45,0,20,663,56,1,0,F
0,52,1,20,742,39,1,0,F
0,39,0,20,713,70,1,1,M
0,44,0,20,694,51,1,0,M
0,55,0,20,665,30,0,0,F
0,22,0,20,670,66,0,0,M
1,43,0,20,672,60,1,1,M
1,43,0,20,655,43,1,0,F
0,42,0,20,698,36,0,1,F
0,36,0,20,659,69,0,0,M
0,18,0,20,661,66,0,0,M
0,44,0,20,703,33,1,0,F
0,23,0,20,689,54,0,0,M
0,44,1,20,687,53,1,0,F
0,49,0,20,727,74,1,1,M
0,40,1,20,714,62,1,1,F
0,34,0,20,680,47,0,0,M
0,66,1,20,684,50,0,1,M
1,37,0,20,687,67,0,0,M
0,29,0,20,695,25,0,1,M
0,39,0,20,743,68,1,1,F
0,52,0,20,715,60,1,0,M
0,37,0,20,700,47,0,0,M
0,50,0,20,686,74,1,0,M
0,49,1,20,675,75,1,1,F
0,23,0,20,704,37,0,0,F
0,24,2,20,689,48,0,0,M
0,34,0,20,727,63,0,1,F
0,49,0,20,692,48,1,1,M
0,45,0,20,711,63,0,0,F
1,48,1,20,729,53,1,0,F
0,41,0,20,739,46,0,0,M
0,45,2,20,695,31,1,0,M
0,47,0,20,685,84,1,1,M
0,41,0,20,724,28,1,1,F
0,46,1,20,648,64,1,1,M
0,46,0,20,675,62,1,1,M
0,36,0,20,640,57,0,1,F
0,38,0,20,699,62,0,1,M
0,45,1,20,701,65,1,1,M
0,46,1,20,739,56,1,0,F
1,38,0,20,663,59,0,1,F
0,39,0,20,758,46,0,0,M
0,39,0,20,714,57,0,1,F
0,32,1,20,692,57,0,0,M
0,40,0,20,663,59,1,0,M
0,55,0,20,730,22,0,1,F
0,48,0,20,724,57,1,1,F
1,29,1,20,664,63,0,1,M
0,24,0,20,729,21,0,0,F
0,43,0,20,708,79,1,1,M
0,46,0,20,732,69,0,1,M
0,67,0,20,705,20,1,1,F
0,52,1,20,697,28,1,1,F
0,38,1,20,758,65,0,1,M
0,47,1,20,668,68,1,0,M
1,34,0,20,671,43,0,0,F
0,38,2,20,693,61,0,1,F
0,39,0,20,700,47,0,0,M
0,41,0,20,711,65,1,1,M
0,47,1,20,699,63,1,1,M
0,37,0,20,698,56,0,1,F
0,43,0,20,700,32,1,0,F
0,42,1,20,694,57,0,1,F
0,33,0,20,702,66,0,0,M
0,59,0,20,706,58,1,0,F
1,45,1,20,697,26,1,1,F
0,44,0,20,746,60,1,1,F
0,33,1,20,701,41,0,1,M
0,54,2,20,725,29,1,0,F
0,39,1,20,695,67,0,1,M
0,32,0,20,672,63,1,0,F
0,39,1,20,690,61,0,1,M
0,35,0,20,718,33,0,0,M
0,26,0,20,729,58,0,0,M
0,35,1,20,735,40,0,1,F
0,38,0,20,713,26,0,0,F
0,52,0,20,669,72,1,0,M
1,38,0,20,667,47,0,0,M
0,23,1,20,670,46,0,1,M
0,25,3,20,638,64,0,0,F
0,45,0,20,715,30,1,1,M
0,56,0,20,706,59,1,0,M
0,53,0,20,698,21,0,0,M
0,51,1,20,676,61,1,1,F
0,40,0,20,737,63,1,1,M
0,36,1,20,710,32,0,0,M
0,63,0,20,667,45,1,0,F
0,40,0,20,724,43,1,0,F
0,40,0,20,663,62,1,1,M
0,44,1,20,697,44,1,0,M
0,44,1,20,728,38,1,0,F
0,51,0,20,715,45,1,0,F
0,50,0,20,703,84,1,1,F
0,39,2,20,668,53,0,0,M
0,57,0,20,681,23,1,0,M
0,52,0,20,670,59,0,1,M
0,43,1,20,737,43,1,1,M
0,47,0,20,656,59,1,0,M
0,42,0,20,705,65,1,1,M
0,47,1,20,673,58,1,1,F
0,45,1,20,695,57,1,0,F
0,29,1,20,674,61,0,1,M
0,43,0,20,739,65,1,1,M
0,41,0,20,737,70,1,1,M
0,57,0,20,680,33,1,0,F
0,32,0,20,701,29,0,1,F
0,48,0,20,706,42,1,0,F
0,41,1,20,686,46,1,0,M
0,42,0,20,648,61,1,1,M
0,45,0,20,643,39,1,1,F
1,33,1,20,648,45,0,0,M
0,51,0,20,689,44,0,0,M
0,33,0,20,686,66,0,1,M
0,36,0,20,651,21,1,0,F
0,41,1,20,679,38,1,0,F
1,47,1,20,717,35,1,0,F
0,38,0,20,679,47,0,0,M
0,39,1,20,675,36,0,0,F
0,72,0,20,691,54,1,0,F
0,50,1,20,678,67,1,1,M
0,44,0,20,723,27,1,1,F
0,46,1,20,692,53,1,0,F
0,48,0,20,725,18,1,1,M
0,58,0,20,709,62,1,1,M
0,44,0,20,745,61,0,1,M
0,62,2,20,732,67,1,0,M
0,42,1,20,705,44,1,0,F
0,54,0,20,705,67,1,1,M
0,48,0,20,686,67,1,0,M
0,53,0,20,673,40,0,0,F
0,49,0,20,705,68,0,1,M
0,46,0,20,730,24,1,1,F
0,24,0,20,707,31,0,1,F
0,43,0,20,676,62,0,1,F
0,43,0,20,710,25,0,1,F
0,63,0,20,687,47,1,0,M
0,41,0,20,683,59,1,1,M
0,40,0,20,698,26,1,1,F
0,65,1,20,666,49,1,1,F
0,52,1,20,700,60,1,1,M
1,45,0,20,698,59,1,1,F
0,39,0,20,701,57,0,1,M
0,36,1,20,730,54,0,0,F
0,50,0,20,708,43,1,0,M
0,43,0,20,704,46,1,0,F
0,43,1,20,664,32,1,0,M
0,52,0,20,722,67,1,1,M
0,67,0,20,748,39,1,0,F
0,36,0,20,728,68,0,0,M
0,52,1,20,685,36,0,1,F
0,55,0,20,625,76,1,1,M
0,33,0,20,665,61,0,1,M
0,37,0,20,651,61,0,1,M
0,49,0,20,696,58,1,1,M
0,35,1,20,693,30,0,1,M
0,25,1,20,701,57,1,1,M
0,36,0,20,708,40,0,0,F
0,38,1,20,650,49,0,0,M
0,44,0,20,690,42,1,0,M
0,,0,20,670,,,,
0,42,1,20,703,56,1,1,M
0,36,1,20,733,37,0,0,F
0,40,0,20,699,60,1,1,M
0,,0,20,701,,,,
0,52,1,20,772,57,0,1,M
0,71,0,20,711,50,0,1,M
0,48,0,20,704,59,1,1,M
1,43,0,20,672,41,0,0,F
0,73,0,20,616,70,1,0,M
0,44,0,20,684,36,0,0,F
0,49,1,20,707,71,1,1,M
0,32,1,20,704,60,0,1,F
0,46,0,20,688,49,1,0,F
0,32,0,20,654,64,0,1,M
0,54,0,20,663,29,1,1,F
0,34,0,20,655,61,0,1,F
1,54,0,20,677,56,1,0,M
0,55,0,20,720,67,0,0,F
0,48,2,20,697,50,0,0,F
0,63,1,20,681,36,1,0,M
0,42,0,20,678,60,1,1,F
0,52,0,20,721,35,1,0,F
0,57,0,20,669,86,1,0,F
0,19,2,20,689,32,0,0,F
0,59,0,20,673,61,1,1,M
0,44,0,20,666,48,1,0,M
1,44,1,20,693,36,1,0,M
0,75,0,20,695,63,1,1,F
0,38,2,20,661,43,0,0,M
0,40,1,20,735,45,1,0,F
0,20,0,20,719,19,1,0,F
0,41,0,20,706,49,0,0,M
0,42,0,20,659,67,1,1,F
0,42,0,20,703,33,1,0,F
0,29,0,20,667,48,1,0,M
0,41,0,20,669,30,1,0,F
0,52,0,20,715,56,0,0,F
0,51,1,20,679,53,1,1,M
0,57,0,20,707,49,1,0,M
0,57,2,20,726,33,1,0,M
1,41,1,20,689,58,1,0,F
0,39,0,20,685,54,0,1,M
0,40,0,20,694,67,1,1,M
0,45,1,20,718,28,1,0,M
1,,0,20,735,,,,
0,46,0,20,687,59,1,1,M
1,35,0,20,708,50,0,0,M
0,59,0,20,688,40,1,0,F
1,34,0,20,728,65,1,0,F
0,68,1,20,701,41,1,0,M
0,39,0,20,765,50,1,1,M
0,55,0,20,681,27,0,1,F
0,32,0,20,667,61,0,0,M
0,57,0,20,704,61,1,1,F
0,20,0,20,716,49,0,0,F
0,34,0,20,763,67,0,1,M
0,46,1,20,660,59,1,1,F
0,46,0,20,731,43,1,0,F
0,42,1,20,718,60,1,1,F
1,33,0,20,696,19,0,1,F
1,,0,20,715,,,,
0,41,0,20,674,60,0,1,F
1,40,1,20,703,30,0,0,F
0,52,0,20,697,62,1,1,F
0,45,0,20,670,32,1,0,F
0,41,1,20,726,33,1,0,F
0,35,0,20,671,35,0,0,F
0,34,0,20,686,32,0,0,F
0,42,1,20,678,22,1,0,F
1,31,1,20,647,67,0,1,M
0,46,0,20,671,30,1,1,M
0,43,0,20,650,19,1,1,M
0,29,0,20,688,18,1,0,M
0,45,0,20,679,69,1,1,M
0,29,0,20,678,16,0,0,M
0,33,0,20,679,44,0,0,M
0,50,1,20,655,39,1,0,M
0,33,0,20,709,65,0,1,M
0,54,0,20,664,63,1,0,M
0,42,1,20,696,36,0,0,M
0,44,1,20,658,59,1,1,F
1,27,1,20,689,70,0,0,M
0,45,0,20,712,45,0,0,M
0,57,1,20,713,31,0,0,M
0,51,0,20,679,74,1,1,F
0,44,0,20,691,39,1,0,F
1,41,1,20,655,60,1,0,M
0,52,0,20,694,46,1,0,M
0,47,0,20,703,57,1,0,M
0,64,0,20,640,18,1,0,F
0,56,0,20,693,43,1,0,M
0,38,1,20,713,66,0,1,M
0,53,1,20,722,48,0,0,F
0,,0,20,715,,,,
0,21,0,20,714,45,1,0,M
0,47,0,20,719,64,1,1,M
0,56,1,20,721,25,1,1,F
1,25,0,20,710,30,1,0,M
0,40,0,20,734,58,1,1,F
0,57,1,20,719,51,1,1,F
0,56,1,20,705,63,1,1,M
0,41,0,20,749,60,1,1,M
1,41,0,20,731,33,1,1,F
1,47,0,20,702,58,1,0,F
0,50,1,20,669,38,0,0,F
0,60,0,20,649,64,1,1,M
0,51,0,20,684,57,1,1,M
0,,1,20,671,,,,
0,40,1,20,665,37,1,1,M
0,36,0,20,737,59,0,1,M
0,53,0,20,642,27,0,1,F
0,42,1,20,674,44,1,0,M
0,22,0,20,732,18,0,1,M
0,49,2,20,753,68,1,1,M
0,48,1,20,727,66,1,1,M
0,52,0,20,702,61,1,1,F
0,50,0,20,694,34,1,1,F
0,45,0,20,706,35,0,0,M
0,,0,20,695,,,,
0,55,0,20,686,22,1,1,F
1,35,0,20,714,35,1,1,F
0,35,0,20,713,66,0,0,M
0,40,0,20,695,31,0,1,M
0,39,0,20,682,45,0,0,M
0,37,0,20,672,60,0,1,M
0,23,1,20,739,64,0,1,F
0,32,1,20,697,58,0,1,M
0,56,0,20,730,62,1,0,M
0,44,1,20,722,40,1,0,F
0,39,0,20,687,65,0,1,F
0,47,0,20,693,43,1,0,F
0,34,2,20,744,33,0,0,F
0,52,1,20,701,68,1,1,F
0,45,0,20,736,66,1,1,M
0,37,2,20,675,42,0,0,F
0,41,2,20,729,42,1,0,F
0,50,0,20,653,62,1,1,F
1,,1,20,672,,,,
0,63,1,20,695,65,1,0,F
0,48,0,20,700,46,1,0,F
0,43,0,20,685,62,1,1,M
1,22,1,20,739,67,0,0,M
0,19,1,20,700,42,0,1,F
1,40,0,20,675,61,1,1,M
0,33,1,20,703,58,0,1,M
0,36,0,20,659,34,0,1,M
0,32,0,20,707,62,0,0,M
0,52,1,20,701,70,1,1,F
0,38,0,20,715,45,0,0,F
0,36,0,20,663,49,0,1,F
0,61,0,20,681,71,1,1,F
0,49,0,20,677,32,1,0,M
0,54,0,20,689,53,1,0,M
1,28,0,20,661,26,0,0,F
0,42,0,20,729,19,1,0,F
0,41,1,20,724,19,1,0,F
0,47,1,20,700,33,1,0,F
0,39,0,20,676,38,0,0,F
0,29,0,20,732,59,0,0,F
0,48,1,20,680,56,1,1,M
0,56,1,20,709,64,1,1,M
0,41,0,20,697,64,1,0,M
0,31,1,20,688,25,0,0,F
1,35,0,20,,57,0,0,F
0,41,0,20,707,51,1,1,M
0,43,0,20,725,63,1,1,M
0,49,0,20,744,59,0,0,F
0,39,1,20,763,22,1,0,F
0,42,0,20,,32,1,0,M
1,34,0,20,713,36,1,0,F
0,46,0,20,702,46,1,0,F
0,47,0,20,720,47,1,0,M
0,47,1,20,732,33,0,0,F
0,39,0,20,695,51,0,0,F
0,43,0,20,722,46,1,0,M
0,36,0,20,689,63,0,1,M
0,57,0,20,670,54,1,1,F
0,46,0,20,712,56,1,1,F
0,52,0,20,703,53,0,0,M
0,37,0,20,666,27,0,0,M
0,50,2,20,736,32,1,1,F
0,39,0,20,687,47,0,0,M
0,35,0,20,760,60,0,1,F
0,54,0,20,708,67,1,1,M
0,53,1,20,704,54,1,1,F
0,45,0,20,691,68,0,1,M
0,51,2,20,716,56,1,1,F
0,28,0,20,621,34,0,1,M
0,,1,20,662,,,,
0,31,1,20,681,54,0,0,M
0,18,0,20,705,17,0,1,M
0,38,1,20,703,49,0,0,M
0,52,0,20,692,29,1,0,F
0,34,1,20,692,43,0,0,M
0,35,0,20,704,40,1,0,M
0,61,1,20,719,58,1,1,M
1,44,1,20,703,51,1,0,M
0,34,0,20,698,44,0,0,M
0,47,0,20,655,63,1,1,M
0,37,0,20,624,61,0,1,F
0,21,0,20,725,64,0,0,M
0,34,0,20,698,47,0,0,F
0,53,0,20,738,66,1,0,M
0,37,0,20,698,39,0,1,F
0,50,0,20,687,34,1,0,F
0,35,1,20,734,65,0,0,F
0,42,0,20,708,63,1,1,M
0,45,0,20,722,66,1,0,M
1,,1,20,690,,,,
0,27,0,20,659,65,0,1,F
0,44,0,20,704,43,1,0,F
0,56,1,20,679,45,0,0,M
